W,Q_rio,T,pH,SS,I0,OD,C_procesos,C_obs,t12_bio,theta,n,B,t12_foto_sol,t12_ox8,M_up,ruido
1077.7100074051311,25.089581037072847,13.33601035668196,7.236696884277072,338.7546450597338,0.0,6.863796180425247,0.0004687126917134273,0.0005661228063641921,65.607405013261,1.0787624904546926,0.046160955942897264,15.094607611551325,0.9834737696875986,3.2588940347605937,125.21730674470103,1.0851192666504579
788.4698437932533,34.273769329153474,17.293901907023304,8.003551924188937,492.18814056790757,317.8720714837681,6.2290084676561905,0.00025171152928913704,0.00026996371168962923,71.62095340972617,1.0767232980457555,0.03593745689716969,19.00411364190591,1.5478940968385837,2.171456242841742,80.0992423584779,0.9828373365463565
1335.7962636848536,11.055081241961824,13.27194980184534,7.462383842324464,33.84394824651819,0.0,6.708420368394166,0.0012300355630553911,0.001474378468662732,101.20569286110107,1.055712204236349,0.03958788785174821,18.107457574002538,0.8347710781701171,3.7123701774704547,231.0884694336129,1.02717072656206
1147.14278666309,33.626849820029875,13.774438335796823,8.17171846049775,353.4050292880687,0.0,7.17288284428392,0.00037768193325215973,0.00035920608427501106,66.987809322728,1.0750565079084553,0.04125997226067203,18.605013468478656,1.2206042770735068,1.547371313228486,73.47400641524548,0.9380732873191184
1091.2221455406225,35.75683943636015,12.823386265812351,7.2933176166213505,415.62754932078997,0.0,7.42059733785803,0.00033874568038455663,0.0003405269276086049,100.39145236399594,1.0711112880744817,0.04340758549754586,22.982316131770204,1.2526084170568625,1.095913441003987,197.86678692792202,0.8591331237927832
940.7519365090778,19.0033843463138,13.815413529066085,7.204900691870868,130.14709255416975,153.70481822282522,7.552706705086598,0.0005266072354238742,0.000571049580916022,78.51963074917627,1.0589054705390308,0.04275601215321748,19.260695051783333,1.8142648276479947,3.811942838320048,95.9043940455193,0.9808697048431029
967.723209518247,28.87100663146772,15.605733030531852,7.8776317320662015,416.48971216472876,3.7605424533552134,7.089836150198788,0.00036840586439199264,0.00036614149847625496,40.579624761633525,1.0532985824197605,0.048333780522946526,18.834443850577355,0.5410066449344445,1.3477780962176098,66.25157840663982,0.9617604005292866
834.3226074664753,31.445960832421274,13.603864922601176,8.00574878265602,311.206363152851,0.0,6.780812648811922,0.000292869330540949,0.00032222960977638227,111.39630866789653,1.0312615090602832,0.04743231225539828,20.363293897173193,1.2444089247577321,1.0413245633367638,184.92340837689653,0.9528646374803784
677.6085690457841,26.929289793559633,12.290744189259604,7.454327439648743,333.5691426601986,201.90650574577504,7.041041395906439,0.0002732746854980296,0.000313203745848968,110.93510329087191,1.0637356273813163,0.03747343096485752,19.911105926752697,1.2566098693172743,3.4511195398099583,185.0593921148055,0.8969441915215706
1329.6982327090127,17.511519380771315,15.51796864486649,7.613593868778816,90.17759758406395,0.0,7.282695972866139,0.0008086637866878566,0.000980419994616993,41.38549415044128,1.0673506402466162,0.037152899497883675,22.16200442536046,1.084529137340064,2.4262739548547443,226.4300042797879,1.0474445571796984
1011.8941086813668,26.19557173501006,16.409573709546898,7.860349348339016,272.9272453974763,0.0,6.498827330373055,0.00042247630515367904,0.0005337545056040185,59.734231692620256,1.0593882885368058,0.044895328489084375,21.094676260665985,0.6310318549991307,3.7821373520929984,204.371852609028,1.0634394154419804
1074.060184988286,32.79962854144147,12.653531630254559,7.383753873362297,361.7032202060185,0.0,7.3284181415479726,0.0003621579253412165,0.000453413488195379,81.03169615831399,1.0679039260546634,0.040627334850484795,19.276560674359672,1.1022444644665237,2.4168846529409582,220.7676090379958,1.0436031596827964
898.6430550090151,12.783234559527731,14.54546543392047,7.505705332216355,37.91875056217125,0.0,7.280554743016309,0.0007273752118776255,0.0009469326768324572,39.48621412235447,1.054040172279386,0.04971365760843388,24.946571862344914,1.5796990847598174,2.9020254503035616,187.39482965800306,1.0886396623859507
1232.5307876471338,22.479305480165472,12.4095983300932,7.735908582945782,224.29994435934006,0.0,7.473283153595404,0.00059439674246522,0.000597759533659078,66.32565039911768,1.0417948532496315,0.039496425953091455,24.62852040346005,1.9797638260119523,2.3541574779389727,108.85227960101102,0.9375309191401454
